yyyymm,dp,ep,b/m,ntis,tbl,tms,dfy,svar
197209,0.005954530005976011,0.01414527503419194,0.010912993019880468,0.0010209898769178508,0.00640000000000001,0.013999999999999999,-0.0012999999999999956,-0.24499143039677307
197210,-0.0017277835929769836,0.005812043159951319,-0.0023575155382228874,-0.0005163307400982212,0.0008000000000000021,0.011699999999999995,-0.00019999999999999185,0.6113484741187838
197211,-0.03711480247728094,-0.029744283467390442,-0.06354576776242854,-0.0014011939764868794,0.0003999999999999976,0.009899999999999999,0.00019999999999999185,-0.5636660542945577
197212,-0.004324914305750216,0.0028852596221908833,-0.0017760512560234254,0.0032512339392552075,0.0029,0.0092,-0.00020000000000000573,0.05712336284346442
197301,0.019374706830054933,0.03679789089324803,0.020802715461047117,0.0014438283328436843,0.0034000000000000002,0.014400000000000003,-0.0010000000000000009,-0.0030341791032180154
197302,0.04031873506225514,0.05737360164068228,0.044990162244324616,0.0006525549180391929,0.001899999999999992,0.012800000000000006,0.0,0.8971673578410071
197303,0.0035400096786455393,0.020237318465568865,0.06073247891266048,0.0004062823111311356,0.004900000000000002,0.0076999999999999985,-0.00010000000000000286,0.2083719259901038
197304,0.04690042222474311,0.0625144000399569,0.03159776661631386,0.0011270875305266145,0.001700000000000007,0.006099999999999994,0.0009000000000000119,-0.026032884293728742
197305,0.024278784362463224,0.03949844313602213,0.021966607071883415,0.001768979478500847,0.0010000000000000009,0.006699999999999998,-0.0006000000000000033,0.7070341913858211
197306,0.011786732752174789,0.02661974848488713,0.010819236437029034,-0.0005888178344713238,0.008300000000000002,-0.0009000000000000119,-9.999999999998899e-05,-0.351887899513061
197307,-0.03211474893023514,-0.01629269268963851,-0.038165139206743304,-0.0016633358407209947,0.008199999999999999,-0.004100000000000006,0.0002999999999999947,-0.14736109361287397
197308,0.042508395201170224,0.05793001508386153,0.04281871534005355,3.8704826992294605e-05,0.006599999999999995,-0.013899999999999996,0.0005999999999999894,-0.5333148106755754
197309,-0.0342020450622198,-0.01917259919147396,-0.06491729275337849,-0.003027541800344105,-0.0038000000000000117,-0.012599999999999986,0.0015000000000000152,-0.15924258317130136
197310,0.012443645627319366,0.021460444299016057,-0.009959739415273339,0.00029910445950144526,-0.010699999999999987,-0.0032999999999999974,-0.001899999999999999,0.36388608841091674
197311,0.13190705127237923,0.14064984276786507,0.15131993857816267,0.004076009081518263,0.006099999999999994,-0.007099999999999995,-0.0006000000000000172,1.1785010836430754
197312,-0.0055252358989639205,0.0029528348065515075,-0.03420311763214329,-0.025728944068530685,-0.003799999999999998,-0.001899999999999999,0.0005000000000000143,0.20394842689218784
197401,0.01599665521748239,0.018234079669659398,-0.0054969342766697515,-0.0013806460298746888,0.0031999999999999945,-0.003699999999999995,-0.0015000000000000013,-0.45209650131340773
197402,0.009496017159917436,0.011701159425665963,-0.005803941517380284,-0.000708101395954468,-0.006499999999999992,0.003600000000000006,0.00029999999999998084,-0.5963458880868338
197403,0.029386162907431235,0.03156209241972041,0.08721787875965223,-0.0005187116337074301,0.008400000000000005,-0.0013000000000000095,-0.0006999999999999923,-0.10333433284600524
197404,0.045630915096287694,0.05487206754940255,0.01179747916053353,-0.0007424447785334479,0.003699999999999995,-0.0016999999999999932,9.999999999998899e-05,0.020768184457504724
197405,0.03989055945464237,0.04894116075315402,0.04220478461259075,-0.0004105678659624603,-0.0010000000000000009,-0.0012999999999999956,0.0006000000000000311,0.193694893556688
197406,0.020504719980293018,0.029373231689439283,-0.0002991437033862121,-0.00121875392260796,-0.0032999999999999974,0.0021999999999999936,0.001199999999999965,0.09172950672124447
197407,0.08951797460811672,0.09499542299634944,0.0576885753096284,-0.0011892843189163123,-0.003500000000000003,0.0068000000000000005,-0.0003999999999999698,0.7597337507453137
197408,0.10307961279408184,0.10843676666564317,0.10992874440005979,-0.0002836608262148802,0.014100000000000015,-0.004100000000000006,9.999999999998899e-05,-0.026058799791805143
197409,0.13546931401475826,0.14070799935456746,0.11004133615770478,-0.0014177451625176458,-0.009000000000000008,0.0030999999999999917,0.001700000000000007,0.48887955566804386
197410,-0.1501160524444476,-0.15912516667468024,-0.09060764666079366,-0.0014990717381579343,-0.006000000000000005,0.004900000000000002,0.002700000000000008,0.2554197980050805
197411,0.055575317413388614,0.046497315213513524,0.07301284121772504,0.004176193775996495,0.00010000000000000286,0.0023999999999999994,0.004999999999999977,-1.0543462208451375
197412,0.02128273254478108,0.012142544266958932,0.003919350713196712,0.0009569727301718955,-0.0031999999999999945,0.00449999999999999,0.0003000000000000086,0.08209280534476537
197501,-0.10937672652675623,-0.1324722991241405,-0.13270142022571296,-0.0002611253827239958,-0.008900000000000005,0.017,0.0023999999999999994,0.05179659235055123
197502,-0.051740127684402726,-0.07507726258060021,-0.04902765938765838,0.003141883247036542,-0.007600000000000003,0.023799999999999995,0.0005000000000000004,-0.6117074232943756
197503,-0.015084632899958539,-0.03867035016752274,0.040464325550326946,0.00881461835413332,-9.999999999999593e-05,0.027499999999999997,-0.0021999999999999936,0.09767809723893883
197504,-0.04255631258911219,-0.06570012654259338,-0.06695212625880685,0.0020292742802831346,0.0011999999999999997,0.029099999999999994,-0.001799999999999996,-0.03767633800367687
197505,-0.03954085818996678,-0.06306406931776554,-0.013243784945919906,0.0004575472883452218,-0.003799999999999998,0.03129999999999999,0.0015999999999999764,-0.24711823582814763
197506,-0.03976893092621303,-0.06367956191058877,-0.05459258327478997,7.924308389899853e-06,0.0010999999999999899,0.0279,0.0006000000000000033,-0.2891762588876361
197507,0.07005146590768874,0.06164056510170557,0.055530196037312546,0.002666200085412025,0.007900000000000004,0.0216,-0.0013999999999999707,-0.08393054554780743
197508,0.02129557216990019,0.01281460530566525,-0.004595502583153652,0.0007384817011437221,0.0030999999999999986,0.020000000000000004,-0.00070000000000002,0.6328338682417414
197509,0.03525987518930496,0.026705077198358573,0.05090651127796899,0.0015531455533629897,-0.00020000000000000573,0.022000000000000006,0.00020000000000000573,-0.01657247116014826
197510,-0.06251678294013452,-0.051262927980022965,-0.051744142505969974,-0.0020210653814737613,-0.004599999999999993,0.0223,0.000999999999999987,-0.06732133851815725
197511,-0.0271140520466413,-0.015926723584663183,-0.029034696867642748,-0.0012759783711481856,-0.004799999999999999,0.028999999999999998,0.0002000000000000196,-0.9750077186908204
197512,0.008861135366974526,0.019985742044553945,0.009643523960605888,-0.0009105140767022603,-0.0003999999999999976,0.026099999999999998,-0.00010000000000000286,0.4931913844122704
197601,-0.11091037833393536,-0.08292345169238313,-0.13465697751982605,-0.0018597834075197786,-0.005700000000000004,0.03149999999999999,0.0003999999999999976,0.3964488819373537
197602,0.012373821074813662,0.0395487113530959,0.0027414296209583577,0.0003809106037601512,9.999999999999593e-05,0.0314,-0.0012000000000000066,-0.48219955037160567
197603,-0.02932466232864739,-0.0029144624020260856,0.020611552896844854,-0.007160961459484952,0.0012000000000000066,0.029200000000000004,-0.000899999999999998,0.03560847130064282
197604,0.017358913297140344,0.033512448078537815,0.002604820387820145,-0.0008326465605213978,-0.0013999999999999985,0.03109999999999999,-0.0006000000000000172,-0.2285310440330015
197605,0.020734382834156406,0.03643038888843542,0.02192696667451638,-9.1163509431013e-05,0.0034000000000000002,0.030100000000000002,-0.002599999999999991,-0.07274447304800358
197606,-0.03388690421024876,-0.018620115445302066,-0.02785808131456935,0.004776710089859235,0.0020999999999999977,0.02659999999999999,-9.999999999998899e-05,0.036807389073531205
197607,0.016034916294231483,0.0188406463779609,0.018255329795211744,-8.22605947775508e-05,-0.001799999999999996,0.028199999999999996,-0.00010000000000000286,-0.690348638391793
197608,0.013021318139749827,0.015775312820657028,0.011131764577831466,0.001786756751473266,-0.0009000000000000119,0.027600000000000006,-0.0006999999999999923,0.42416641067471694
197609,-0.014565910642882152,-0.011862223337103739,-0.016752516350577118,0.003153129991450912,-0.0005999999999999964,0.027300000000000005,-0.001700000000000021,0.17925157419459836
197610,0.039654468017921385,0.03497296830465224,0.025841284058610775,0.0017864687765321609,-0.0015999999999999973,0.028699999999999996,-0.0004999999999999866,0.35477213666022767
197611,0.02468126757283473,0.020138064746600293,0.01852418107612136,0.0023263026841094797,-0.0017000000000000001,0.027399999999999994,0.00010000000000000286,-0.12753679050340772
197612,-0.03456723190058408,-0.038983068330578075,-0.05886312235887145,0.0006711253720195348,-0.0040000000000000036,0.0286,0.0015999999999999764,-0.6627277242836138
197701,0.06330936507416673,0.057553975448200845,0.05134306420216825,0.0010332425573355807,0.002700000000000001,0.030199999999999998,-0.00019999999999997797,0.18831574564603493
197702,0.03322368741555426,0.02756418022225171,0.018987343145876606,-0.0016295797933153638,0.0005000000000000004,0.0308,-0.0003999999999999976,-0.7316563129087639
197703,0.025325450188720566,0.01976540849371622,0.03709702986869484,0.002368140114351623,-0.0006999999999999992,0.031200000000000006,-0.0006000000000000172,0.6877267945124892
197704,0.013231222385885921,0.010974188988030598,-0.008418114423716844,0.0008016724291799691,-0.0005999999999999964,0.0317,0.00010000000000003062,0.39160213241242303
197705,0.03710380984643402,0.03491334213684416,0.03094091994284169,0.004175439856795141,0.004199999999999995,0.0269,-0.00070000000000002,-0.4391776425721954
197706,-0.0312783760874793,-0.03342842472493235,-0.019439057032222137,-0.0033743698540729047,0.0005999999999999964,0.0252,0.0,-0.11938580381847075
197707,0.027002397927115673,0.02559258666423858,0.02904371065247026,0.001240737395871959,0.001700000000000007,0.02489999999999999,-0.0003000000000000086,0.05414350026052084
197708,0.031799349476094196,0.030409982437201055,0.03263666307913854,0.0005685498007326484,0.0030000000000000027,0.02049999999999999,-0.000899999999999998,-0.020833408712221058
197709,0.012908453871485648,0.01155314089236148,0.01683289189002935,-0.001382800202056618,0.0031999999999999945,0.018299999999999997,0.00040000000000002534,-0.22908668882094307
197710,0.056891120601782585,0.04996303049032047,0.03454043839763639,0.00040755022553686654,0.003500000000000003,0.0165,-0.0002999999999999947,0.4496373264329607
197711,-0.014250552435369102,-0.021052827972191324,-0.013774071718346784,-0.003558407291646727,-0.0006000000000000033,0.016700000000000007,0.00019999999999997797,0.6475049761072746
197712,0.009365978047297219,0.0026817212762617615,-0.0017701570668965522,0.0012586696330378969,-0.0002999999999999947,0.019599999999999992,-0.0006999999999999923,-0.7949411438564011
197801,0.07272314179727823,0.06440540118182447,0.07654773339087692,-0.0016611509401314693,0.003699999999999995,0.017200000000000007,-0.00040000000000001146,0.37094793303981266
197802,0.03422681655686555,0.025990648161997143,0.03677565818758237,0.002354739679281903,0.00010000000000000286,0.017699999999999994,-0.0003000000000000086,-0.30417888885690925
197803,-0.015557283495451824,-0.023709187346279137,0.032855517059877826,-0.0035993894781399423,-0.0016000000000000042,0.020199999999999996,0.00020000000000000573,-0.07280397821882811
197804,-0.07435317320396795,-0.07254847858220792,-0.10036761340568359,-0.004623609583564458,0.0,0.020900000000000002,0.00010000000000000286,1.0280022021582989
197805,0.0033257284266534626,0.00511112511018208,-0.003921503538509818,-0.006386529729061518,0.0012000000000000066,0.021099999999999994,0.00040000000000001146,-0.47293269430993057
197806,0.02523827531367351,0.026982958549393476,0.02610478683644062,-3.59943710392871e-05,0.0031999999999999945,0.019199999999999995,0.0003999999999999976,-0.054585836582001335
197807,-0.04506615486628185,-0.04246834347876538,-0.05154541474858181,-0.001852050692305712,0.002799999999999997,0.015700000000000006,-0.0012000000000000066,-0.18964676499977884
197808,-0.018209676404731034,-0.015645945304699982,-0.016733279475609802,-0.0026687062991873466,0.0007000000000000062,0.013499999999999998,0.00070000000000002,0.16483689408678348
197809,0.014619191094584316,0.0171284291650613,0.012624691388401287,0.000701198329103727,0.0076999999999999985,0.007499999999999993,-0.0006000000000000033,-0.055660014981542716
197810,0.09935708503400686,0.11769848893191659,0.08854762248574422,0.0016466462737468133,0.0013999999999999985,0.009000000000000008,-0.00030000000000002247,0.7953733156757572
197811,-0.013200620658831319,0.004702912404614956,-0.008269079716638525,-0.0002612801913833007,0.006500000000000006,0.0012999999999999956,0.0010000000000000148,0.41521221589927926
197812,-0.011485982955360186,0.0059779721544979125,-0.0074562077065817925,0.0007612800315191307,0.004400000000000001,-0.0010000000000000009,-0.0002000000000000196,-0.6469572713880849
197901,-0.03046653426129131,-0.013093838496560206,-0.041618189317612526,-0.0004630197214380051,0.002699999999999994,-0.004900000000000002,0.0010000000000000148,-0.5090908429640777
197902,0.045649494907588295,0.06244671890465936,0.03689649362665057,-0.00215982233009724,-0.0002999999999999947,-0.0023999999999999994,-0.0006000000000000033,-0.2068081783865292
197903,-0.045316888930268195,-0.029075898624904895,-0.007422456075885264,-0.0005574024298628955,0.0016000000000000042,-0.004600000000000007,0.0007000000000000062,-0.016531936225967492
197904,0.00726296956922079,0.01522948027856863,0.008479562537667816,-9.999388347406608e-05,-0.00020000000000000573,-0.0023999999999999994,0.0005999999999999894,-0.21343622981032695
197905,0.035543442753452226,0.043302780293205334,0.03884272868543942,0.002612845360382473,0.0014999999999999875,-0.005799999999999986,0.00020000000000000573,0.3568662297912626
197906,-0.029149099682498125,-0.02157827373836474,-0.023614486644350688,-0.002114782082859215,-0.005499999999999991,-0.0029,0.0012000000000000066,-0.48072656223800614
197907,0.0018489583572116608,0.006674321070444744,-0.005259429323366573,-0.002390129544753863,0.001799999999999996,-0.0029,-1.3877787807814457e-17,0.2137675802314014
197908,-0.04127272128182069,-0.03657520766120248,-0.04753929918136179,0.0018908316914898714,0.002799999999999997,-0.00449999999999999,0.0002999999999999947,-0.334514245013092
197909,0.010338191905462146,0.014922823605259872,0.01024802170060675,-0.002165155579268413,0.007400000000000004,-0.009899999999999992,-0.00019999999999999185,0.8897747242375171
197910,0.07950719739529077,0.07630176981405157,0.0742603274886862,0.0008056211611261205,0.014399999999999996,-0.013599999999999987,0.001700000000000007,0.7418833413811292
